,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
147344,ITA,Europe,Italy,2022-08-06,21251774.0,38215.0,42756.857,172904.0,175.0,146.0,359970.935,647.301,724.233,2928.716,2.964,2.473,0.7,336.0,5.691,9359.0,158.526,235.0,3.981,4151.0,70.311,,,,,,,,,,139990459.0,50883036.0,47920922.0,42694693.0,25000.0,42254.0,237.12,86.19,81.17,72.32,716.0,390.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147345,ITA,Europe,Italy,2022-08-07,21286771.0,34997.0,40571.143,173062.0,158.0,151.286,360563.728,592.793,687.21,2931.392,2.676,2.563,0.69,342.0,5.793,9268.0,156.985,227.0,3.845,4101.0,69.464,,,,,,,,,,139994866.0,50883064.0,47920963.0,42699031.0,4407.0,41979.0,237.13,86.19,81.17,72.33,711.0,387.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,212137.58,12.57,24.28,3593.27
147346,ITA,Europe,Italy,2022-08-08,21313427.0,26656.0,39057.429,173136.0,74.0,150.0,361015.238,451.51,661.57,2932.646,1.253,2.541,0.69,339.0,5.742,9391.0,159.068,214.0,3.625,3926.0,66.5,,,,,,,,,,140027139.0,50883413.0,47921341.0,42730577.0,32273.0,39477.0,237.18,86.19,81.17,72.38,669.0,381.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147347,ITA,Europe,Italy,2022-08-09,21325402.0,11975.0,37979.571,173249.0,113.0,148.857,361218.075,202.837,643.313,2934.56,1.914,2.521,0.68,331.0,5.607,9147.0,154.935,214.0,3.625,3829.0,64.857,,,,,,,,,,140063889.0,50883812.0,47921703.0,42766566.0,36750.0,36761.0,237.25,86.19,81.17,72.44,623.0,371.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147348,ITA,Europe,Italy,2022-08-10,21368480.0,43078.0,34833.714,173426.0,177.0,147.0,361947.747,729.672,590.027,2937.558,2.998,2.49,0.67,321.0,5.437,8913.0,150.972,195.0,3.303,3779.0,64.01,,,,,,,,,,140098042.0,50884297.0,47922067.0,42799870.0,34153.0,33914.0,237.3,86.19,81.17,72.5,574.0,363.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147349,ITA,Europe,Italy,2022-08-11,21400179.0,31699.0,32797.0,173571.0,145.0,143.286,362484.678,536.93,555.529,2940.014,2.456,2.427,0.66,321.0,5.437,8679.0,147.008,192.0,3.252,3712.0,62.875,,,,,,,,,,140130859.0,50884699.0,47922420.0,42831932.0,32817.0,30550.0,237.36,86.19,81.17,72.55,517.0,349.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147350,ITA,Europe,Italy,2022-08-12,21428602.0,28423.0,30720.429,173701.0,130.0,138.857,362966.118,481.44,520.355,2942.216,2.202,2.352,0.67,306.0,5.183,8349.0,141.419,201.0,3.405,3547.0,60.08,,,,,,,,,,140155515.0,50884969.0,47922694.0,42856044.0,24656.0,27151.0,237.4,86.19,81.17,72.59,460.0,316.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147351,ITA,Europe,Italy,2022-08-13,21455291.0,26689.0,29073.857,173853.0,152.0,135.571,363418.186,452.069,492.464,2944.791,2.575,2.296,0.67,291.0,4.929,8046.0,136.286,193.0,3.269,3389.0,57.404,,,,,,,,,,140164834.0,50885117.0,47922829.0,42865080.0,9319.0,24911.0,237.42,86.19,81.17,72.61,422.0,297.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147352,ITA,Europe,Italy,2022-08-14,21480076.0,24785.0,27615.0,173982.0,129.0,131.429,363838.004,419.818,467.754,2946.976,2.185,2.226,0.68,298.0,5.048,7841.0,132.814,198.0,3.354,3277.0,55.507,,,,,,,,,,140165642.0,50885122.0,47922837.0,42865875.0,808.0,24397.0,237.42,86.19,81.17,72.61,413.0,294.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,213148.48,12.54,8.33,3610.393
147353,ITA,Europe,Italy,2022-08-15,21499531.0,19455.0,26586.286,174060.0,78.0,132.0,364167.541,329.536,450.329,2948.297,1.321,2.236,0.68,301.0,5.098,7805.0,132.204,194.0,3.286,3070.0,52.001,,,,,,,,,,140165839.0,50885123.0,47922838.0,42866070.0,197.0,19814.0,237.42,86.19,81.17,72.61,336.0,244.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147354,ITA,Europe,Italy,2022-08-16,21509424.0,9893.0,26288.857,174102.0,42.0,121.857,364335.112,167.572,445.291,2949.008,0.711,2.064,0.69,299.0,5.065,7843.0,132.848,174.0,2.947,2928.0,49.596,,,,,,,,,,140183776.0,50885361.0,47923108.0,42883499.0,17937.0,17127.0,237.45,86.19,81.17,72.64,290.0,221.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147355,ITA,Europe,Italy,2022-08-17,21518365.0,8941.0,21412.143,174172.0,70.0,106.571,364486.559,151.446,362.687,2950.194,1.186,1.805,0.77,288.0,4.878,7627.0,129.189,168.0,2.846,2859.0,48.427,,,,,,,,,,140204921.0,50885704.0,47923448.0,42903962.0,21145.0,15268.0,237.48,86.19,81.17,72.67,259.0,201.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147356,ITA,Europe,Italy,2022-08-18,21554626.0,36261.0,22063.857,174300.0,128.0,104.143,365100.762,614.203,373.726,2952.362,2.168,1.764,0.82,268.0,4.539,7293.0,123.532,171.0,2.896,2774.0,46.987,,,,,,,,,,140230581.0,50886095.0,47923819.0,42928860.0,25660.0,14246.0,237.53,86.19,81.18,72.71,241.0,199.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147357,ITA,Europe,Italy,2022-08-19,21581917.0,27291.0,21902.143,174447.0,147.0,106.571,365563.027,462.266,370.987,2954.852,2.49,1.805,0.85,260.0,4.404,7042.0,119.28,164.0,2.778,2757.0,46.699,,,,,,,,,,140250599.0,50886348.0,47924151.0,42948293.0,20018.0,13583.0,237.56,86.19,81.18,72.75,230.0,197.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147358,ITA,Europe,Italy,2022-08-20,21606606.0,24689.0,21616.429,174571.0,124.0,102.571,365981.22,418.192,366.148,2956.952,2.1,1.737,0.87,256.0,4.336,6784.0,114.91,168.0,2.846,2774.0,46.987,,,,,,,,,,140259946.0,50886552.0,47924329.0,42957258.0,9347.0,13587.0,237.58,86.19,81.18,72.76,230.0,205.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147359,ITA,Europe,Italy,2022-08-21,21630998.0,24392.0,21560.286,174659.0,88.0,96.714,366394.381,413.161,365.197,2958.443,1.491,1.638,0.88,262.0,4.438,6704.0,113.555,158.0,2.676,2763.0,46.801,,,,,,,,,,140260862.0,50886580.0,47924348.0,42958127.0,916.0,13603.0,237.58,86.19,81.18,72.76,230.0,208.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,214400.39,12.53,11.06,3631.5984
147360,ITA,Europe,Italy,2022-08-22,21650468.0,19470.0,21562.429,174722.0,63.0,94.571,366724.171,329.791,365.233,2959.51,1.067,1.602,0.9,255.0,4.319,6771.0,114.69,153.0,2.592,2824.0,47.834,,,,,,,,,,140277491.0,50886837.0,47924669.0,42974178.0,16629.0,15950.0,237.61,86.19,81.18,72.79,270.0,245.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147361,ITA,Europe,Italy,2022-08-23,21660885.0,10417.0,21637.286,174797.0,75.0,99.286,366900.619,176.447,366.501,2960.781,1.27,1.682,0.91,254.0,4.302,6632.0,112.335,160.0,2.71,2791.0,47.275,,,,,,,,,,140298645.0,50887181.0,47925029.0,42994628.0,21154.0,16410.0,237.64,86.19,81.18,72.83,278.0,260.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147362,ITA,Europe,Italy,2022-08-24,21696242.0,35357.0,25411.0,174931.0,134.0,108.429,367499.509,598.891,430.422,2963.05,2.27,1.837,0.89,239.0,4.048,6409.0,108.558,161.0,2.727,2706.0,45.835,,,,,,,,,,140318682.0,50887614.0,47925389.0,43013873.0,20037.0,16252.0,237.68,86.2,81.18,72.86,275.0,273.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147363,ITA,Europe,Italy,2022-08-25,21721630.0,25388.0,23857.714,175043.0,112.0,106.143,367929.541,430.032,404.111,2964.947,1.897,1.798,0.89,234.0,3.964,6238.0,105.662,151.0,2.558,2622.0,44.412,,,,,,,,,,140341445.0,50888080.0,47925784.0,43035775.0,22763.0,15838.0,237.72,86.2,81.18,72.9,268.0,284.0,0.0,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147364,ITA,Europe,Italy,2022-08-26,21745065.0,23435.0,23306.857,175127.0,84.0,97.143,368326.493,396.951,394.781,2966.37,1.423,1.645,0.89,231.0,3.913,6058.0,102.613,145.0,2.456,2572.0,43.566,,,,,,,,,,140362325.0,50888481.0,47926168.0,43055870.0,20880.0,15961.0,237.75,86.2,81.18,72.93,270.0,305.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147365,ITA,Europe,Italy,2022-08-27,21767060.0,21995.0,22922.0,175226.0,99.0,93.571,368699.053,372.56,388.262,2968.047,1.677,1.585,0.89,227.0,3.845,5895.0,99.852,138.0,2.337,2518.0,42.651,,,,,,,,,,140372111.0,50888733.0,47926390.0,43065182.0,9786.0,16024.0,237.77,86.2,81.18,72.95,271.0,312.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147366,ITA,Europe,Italy,2022-08-28,21788862.0,21802.0,22552.0,175306.0,80.0,92.429,369068.344,369.291,381.995,2969.402,1.355,1.566,0.89,229.0,3.879,5857.0,99.208,129.0,2.185,2454.0,41.567,,,,,,,,,,140373312.0,50888756.0,47926419.0,43066331.0,1201.0,16064.0,237.77,86.2,81.18,72.95,272.0,311.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,215431.1,12.51,9.45,3649.057
147367,ITA,Europe,Italy,2022-08-29,21806509.0,17647.0,22291.571,175347.0,41.0,89.286,369367.255,298.912,377.583,2970.097,0.694,1.512,0.89,229.0,3.879,5860.0,99.259,130.0,2.202,2407.0,40.771,,,,,,,,,,140391630.0,50889101.0,47926752.0,43083971.0,18318.0,16306.0,237.8,86.2,81.18,72.98,276.0,323.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147368,ITA,Europe,Italy,2022-08-30,21814856.0,8347.0,21995.857,175407.0,60.0,87.143,369508.64,141.385,372.575,2971.113,1.016,1.476,0.88,226.0,3.828,5653.0,95.753,124.0,2.1,2323.0,39.348,,,,,,,,,,140413807.0,50889475.0,47927133.0,43105393.0,22177.0,16452.0,237.84,86.2,81.18,73.01,279.0,328.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147369,ITA,Europe,Italy,2022-08-31,21845943.0,31087.0,21385.857,175505.0,98.0,82.0,370035.204,526.564,362.242,2972.773,1.66,1.389,0.87,213.0,3.608,5304.0,89.841,118.0,1.999,2276.0,38.552,,,,,,,,,,140435627.0,50889975.0,47927542.0,43126304.0,21820.0,16706.0,237.88,86.2,81.18,73.05,283.0,337.0,0.001,19.22,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147370,ITA,Europe,Italy,2022-09-01,21867757.0,21814.0,20875.286,175595.0,90.0,78.857,370404.698,369.494,353.594,2974.297,1.524,1.336,0.86,207.0,3.506,5169.0,87.555,115.0,1.948,2312.0,39.162,,,,,,,,,,140455438.0,50890333.0,47927873.0,43145426.0,19811.0,16285.0,237.91,86.2,81.18,73.08,276.0,322.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147371,ITA,Europe,Italy,2022-09-02,21888255.0,20498.0,20455.714,175663.0,68.0,76.571,370751.901,347.203,346.487,2975.449,1.152,1.297,0.85,195.0,3.303,5014.0,84.929,114.0,1.931,2262.0,38.315,,,,,,,,,,140472147.0,50890695.0,47928150.0,43161496.0,16709.0,15689.0,237.94,86.2,81.18,73.11,266.0,316.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147372,ITA,Europe,Italy,2022-09-03,21907413.0,19158.0,20050.429,175754.0,91.0,75.429,371076.407,324.506,339.622,2976.991,1.541,1.278,0.85,188.0,3.184,4818.0,81.609,114.0,1.931,2211.0,37.451,,,,,,,,,,140480844.0,50890917.0,47928340.0,43169781.0,8697.0,15533.0,237.95,86.2,81.18,73.12,263.0,312.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147373,ITA,Europe,Italy,2022-09-04,21925073.0,17660.0,19458.714,175802.0,48.0,70.857,371375.539,299.132,329.599,2977.804,0.813,1.2,0.84,190.0,3.218,4763.0,80.678,118.0,1.999,2197.0,37.214,,,,,,,,,,140481501.0,50890949.0,47928362.0,43170384.0,657.0,15456.0,237.95,86.2,81.18,73.12,262.0,313.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,216245.0,12.48,7.49,3662.8433
147374,ITA,Europe,Italy,2022-09-05,21938269.0,13196.0,18822.857,175832.0,30.0,69.286,371599.058,223.519,318.829,2978.312,0.508,1.174,0.84,185.0,3.134,4751.0,80.474,115.0,1.948,2164.0,36.655,,,,,,,,,,140496227.0,50891341.0,47928526.0,43184554.0,14726.0,14942.0,237.98,86.2,81.18,73.15,253.0,320.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147375,ITA,Europe,Italy,2022-09-06,21944877.0,6608.0,18574.429,175872.0,40.0,66.429,371710.987,111.929,314.621,2978.989,0.678,1.125,0.84,185.0,3.134,4644.0,78.662,120.0,2.033,2110.0,35.74,,,,,,,,,,140512777.0,50891708.0,47928817.0,43200446.0,16550.0,14139.0,238.01,86.2,81.18,73.17,239.0,319.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147376,ITA,Europe,Italy,2022-09-07,21969725.0,24848.0,17683.143,175952.0,80.0,63.857,372131.872,420.885,299.524,2980.344,1.355,1.082,0.84,184.0,3.117,4483.0,75.935,130.0,2.202,2089.0,35.384,,,,,,,,,,140529289.0,50892413.0,47929336.0,43215899.0,16512.0,13380.0,238.03,86.2,81.18,73.2,227.0,348.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147377,ITA,Europe,Italy,2022-09-08,21987295.0,17570.0,17076.857,176009.0,57.0,59.143,372429.48,297.608,289.255,2981.31,0.965,1.002,0.85,185.0,3.134,4335.0,73.428,134.0,2.27,2023.0,34.266,,,,,,,,,,140545694.0,50892747.0,47929607.0,43231699.0,16405.0,12894.0,238.06,86.2,81.19,73.23,218.0,345.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147378,ITA,Europe,Italy,2022-09-09,22004612.0,17317.0,16622.429,176098.0,89.0,62.143,372722.802,293.322,281.557,2982.817,1.508,1.053,0.86,172.0,2.913,4189.0,70.955,128.0,2.168,1980.0,33.538,,,,,,,,,,140560447.0,50893116.0,47929895.0,43245795.0,14753.0,12614.0,238.09,86.2,81.19,73.25,214.0,346.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147379,ITA,Europe,Italy,2022-09-10,22020154.0,15542.0,16105.857,176157.0,59.0,57.571,372986.059,263.257,272.807,2983.817,0.999,0.975,0.89,173.0,2.93,4109.0,69.6,126.0,2.134,1974.0,33.436,,,,,,,,,,140566919.0,50893403.0,47930112.0,43251763.0,6472.0,12296.0,238.1,86.21,81.19,73.26,208.0,355.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147380,ITA,Europe,Italy,2022-09-11,22035717.0,15563.0,15806.286,176175.0,18.0,53.286,373249.671,263.612,267.733,2984.122,0.305,0.903,0.91,180.0,3.049,4103.0,69.498,131.0,2.219,1952.0,33.064,,,,,,,,,,140567373.0,50893431.0,47930130.0,43252171.0,454.0,12267.0,238.1,86.21,81.19,73.26,208.0,355.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,217456.7,12.47,11.34,3683.3674
147381,ITA,Europe,Italy,2022-09-12,22048032.0,12315.0,15680.429,176209.0,34.0,53.857,373458.267,208.596,265.601,2984.698,0.576,0.912,0.93,176.0,2.981,4165.0,70.548,125.0,2.117,1918.0,32.488,,,,,,,,,,140578983.0,50893715.0,47930381.0,43263246.0,11610.0,11822.0,238.12,86.21,81.19,73.28,200.0,339.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147382,ITA,Europe,Italy,2022-09-13,22054443.0,6411.0,15652.286,176242.0,33.0,52.857,373566.859,108.592,265.125,2985.257,0.559,0.895,0.94,163.0,2.761,4031.0,68.279,111.0,1.88,1915.0,32.437,,,,,,,,,,140593458.0,50894034.0,47930621.0,43277162.0,14475.0,11526.0,238.14,86.21,81.19,73.3,195.0,332.0,0.001,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147383,ITA,Europe,Italy,2022-09-14,22077601.0,23158.0,15410.857,176335.0,93.0,54.714,373959.119,392.259,261.035,2986.832,1.575,0.927,0.96,151.0,2.558,3870.0,65.552,99.0,1.677,1897.0,32.132,,,,,,,,,,140609939.0,50894302.0,47930874.0,43293123.0,16481.0,11521.0,238.17,86.21,81.19,73.33,195.0,270.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147384,ITA,Europe,Italy,2022-09-15,22096450.0,18849.0,15593.571,176404.0,69.0,56.429,374278.391,319.272,264.13,2988.001,1.169,0.956,0.99,143.0,2.422,3775.0,63.942,92.0,1.558,1888.0,31.98,,,,,,,,,,140627852.0,50894621.0,47931140.0,43310451.0,17913.0,11737.0,238.2,86.21,81.19,73.36,199.0,268.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147385,ITA,Europe,Italy,2022-09-16,22114423.0,17973.0,15687.286,176464.0,60.0,52.286,374582.824,304.434,265.717,2989.017,1.016,0.886,1.01,142.0,2.405,3742.0,63.383,92.0,1.558,1925.0,32.606,,,,,,,,,,140645578.0,50894925.0,47931382.0,43327631.0,17726.0,12162.0,238.23,86.21,81.19,73.39,206.0,258.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147386,ITA,Europe,Italy,2022-09-17,22131785.0,17362.0,15947.286,176508.0,44.0,50.143,374876.909,294.084,270.121,2989.762,0.745,0.849,1.03,150.0,2.541,3624.0,61.385,100.0,1.694,1932.0,32.725,,,,,,,,,,140654224.0,50895152.0,47931604.0,43335828.0,8646.0,12472.0,238.25,86.21,81.19,73.4,211.0,250.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147387,ITA,Europe,Italy,2022-09-18,22148935.0,17150.0,16174.0,176546.0,38.0,53.0,375167.402,290.493,273.962,2990.406,0.644,0.898,1.06,157.0,2.659,3577.0,60.589,93.0,1.575,1918.0,32.488,,,,,,,,,,140655277.0,50895167.0,47931622.0,43336848.0,1053.0,12558.0,238.25,86.21,81.19,73.41,213.0,248.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,218356.61,12.45,8.38,3698.6104
147388,ITA,Europe,Italy,2022-09-19,22161016.0,12081.0,16140.571,176578.0,32.0,52.714,375372.035,204.633,273.395,2990.948,0.542,0.893,1.09,151.0,2.558,3644.0,61.724,93.0,1.575,1926.0,32.623,,,,,,,,,,140669482.0,50895364.0,47931822.0,43350656.0,14205.0,12928.0,238.27,86.21,81.19,73.43,219.0,236.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147389,ITA,Europe,Italy,2022-09-20,22169273.0,8257.0,16404.286,176609.0,31.0,52.429,375511.895,139.86,277.862,2991.473,0.525,0.888,1.11,150.0,2.541,3645.0,61.74,99.0,1.677,1953.0,33.081,,,,,,,,,,140687271.0,50895595.0,47932052.0,43367984.0,17789.0,13402.0,238.3,86.21,81.19,73.46,227.0,223.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147390,ITA,Europe,Italy,2022-09-21,22197658.0,28385.0,17151.0,176669.0,60.0,47.714,375992.692,480.796,290.51,2992.489,1.016,0.808,1.14,146.0,2.473,3562.0,60.335,93.0,1.575,1943.0,32.911,,,,,,,,,,140705849.0,50895813.0,47932328.0,43386068.0,18578.0,13701.0,238.33,86.21,81.19,73.49,232.0,216.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147391,ITA,Europe,Italy,2022-09-22,22218846.0,21188.0,17485.143,176715.0,46.0,44.429,376351.582,358.891,296.17,2993.268,0.779,0.753,1.17,138.0,2.337,3488.0,59.081,87.0,1.474,1964.0,33.267,,,,,,,,,,140726264.0,50896044.0,47932579.0,43406001.0,20415.0,14059.0,238.37,86.21,81.19,73.52,238.0,203.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147392,ITA,Europe,Italy,2022-09-23,22241369.0,22523.0,18135.143,176775.0,60.0,44.429,376733.086,381.503,307.18,2994.285,1.016,0.753,1.21,134.0,2.27,3447.0,58.387,89.0,1.508,1974.0,33.436,,,,,,,,,,140746121.0,50896254.0,47932827.0,43425400.0,19857.0,14363.0,238.4,86.21,81.19,73.56,243.0,190.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147393,ITA,Europe,Italy,2022-09-24,22262452.0,21083.0,18666.714,176824.0,49.0,45.143,377090.198,357.112,316.184,2995.115,0.83,0.765,1.25,126.0,2.134,3419.0,57.912,75.0,1.27,2017.0,34.165,,,,,,,,,,140756838.0,50896455.0,47933008.0,43435735.0,10717.0,14659.0,238.42,86.21,81.19,73.57,248.0,186.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
147394,ITA,Europe,Italy,2022-09-25,22284812.0,22360.0,19411.0,176867.0,43.0,45.857,377468.94,378.743,328.791,2995.843,0.728,0.777,1.29,125.0,2.117,3446.0,58.37,69.0,1.169,2108.0,35.706,,,,,,,,,,140758007.0,50896463.0,47933035.0,43436869.0,1169.0,14676.0,238.42,86.21,81.19,73.58,249.0,185.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,218970.31,12.41,5.65,3709.0056
147395,ITA,Europe,Italy,2022-09-26,22303606.0,18794.0,20370.0,176880.0,13.0,43.143,377787.281,318.34,345.035,2996.063,0.22,0.731,1.34,130.0,2.202,3591.0,60.826,79.0,1.338,2262.0,38.315,,,,,,,,,,140776398.0,50896677.0,47933308.0,43454773.0,18391.0,15274.0,238.45,86.21,81.19,73.61,259.0,188.0,0.0,15.51,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
